,time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
0,2023-02-20 00:00:00,0.2,-0.2,97.0,0.0,0.0,242.0,7.2,0.0,1026.6,0.0,5
1,2023-02-20 01:00:00,0.6,0.5,99.0,0.0,0.0,235.0,7.2,0.0,1026.9,0.0,5
2,2023-02-20 02:00:00,0.4,0.3,99.0,0.0,0.0,190.0,6.8,0.0,1027.6,0.0,5
3,2023-02-20 03:00:00,0.6,0.5,99.0,0.0,0.0,131.0,4.3,0.0,1027.8,0.0,5
4,2023-02-20 04:00:00,0.5,0.2,98.0,0.0,0.0,150.0,3.6,0.0,1028.2,0.0,5
5,2023-02-20 05:00:00,0.3,0.0,98.0,0.0,0.0,219.0,3.6,0.0,1028.6,0.0,5
6,2023-02-20 06:00:00,1.1,1.0,99.0,0.0,0.0,181.0,4.3,0.0,1028.6,0.0,5
7,2023-02-20 07:00:00,1.0,0.9,99.0,0.0,0.0,270.0,3.6,0.0,1028.9,0.0,5
8,2023-02-20 08:00:00,1.7,1.4,98.0,0.0,0.0,342.0,4.0,0.0,1029.7,0.0,5
9,2023-02-20 09:00:00,3.2,2.3,94.0,0.0,0.0,310.0,2.5,0.0,1029.6,0.0,5
10,2023-02-20 10:00:00,5.5,3.2,85.0,0.0,0.0,152.0,2.5,0.0,1029.1,0.0,5
11,2023-02-20 11:00:00,7.2,4.5,83.0,0.0,0.0,11.0,3.2,0.0,1028.3,0.0,3
12,2023-02-20 12:00:00,9.7,5.3,74.0,0.0,0.0,42.0,4.0,0.0,1027.1,0.0,3
13,2023-02-20 13:00:00,12.1,5.9,66.0,0.0,0.0,51.0,4.7,0.0,1025.6,0.0,3
14,2023-02-20 14:00:00,13.9,6.5,61.0,0.0,0.0,356.0,9.4,0.0,1024.2,0.0,3
15,2023-02-20 15:00:00,14.5,6.3,58.0,0.0,0.0,259.0,15.8,0.0,1023.5,0.0,3
16,2023-02-20 16:00:00,12.2,5.6,64.0,0.0,0.0,244.0,15.1,0.0,1023.4,0.0,3
17,2023-02-20 17:00:00,9.8,5.6,75.0,0.0,0.0,253.0,11.5,0.0,1023.7,0.0,3
18,2023-02-20 18:00:00,6.3,4.1,86.0,0.0,0.0,249.0,9.7,0.0,1024.0,0.0,2
19,2023-02-20 19:00:00,5.0,3.8,92.0,0.0,0.0,236.0,10.4,0.0,1024.1,0.0,1
20,2023-02-20 20:00:00,4.2,3.3,94.0,0.0,0.0,239.0,12.6,0.0,1024.2,0.0,1
21,2023-02-20 21:00:00,4.9,3.6,91.0,0.0,0.0,243.0,13.0,0.0,1023.9,0.0,1
22,2023-02-20 22:00:00,4.1,2.9,92.0,0.0,0.0,244.0,11.9,0.0,1023.9,0.0,2
23,2023-02-20 23:00:00,3.3,2.3,93.0,0.0,0.0,248.0,11.5,0.0,1023.4,0.0,1
24,2023-02-21 00:00:00,2.5,1.6,94.0,0.0,0.0,236.0,10.8,0.0,1023.0,0.0,2
25,2023-02-21 01:00:00,2.1,1.2,94.0,0.0,0.0,240.0,11.9,0.0,1022.6,0.0,3
26,2023-02-21 02:00:00,2.1,1.2,94.0,0.0,0.0,257.0,13.3,0.0,1022.3,0.0,3
27,2023-02-21 03:00:00,2.3,1.1,92.0,0.0,0.0,265.0,13.0,0.0,1022.2,0.0,3
28,2023-02-21 04:00:00,2.7,1.5,92.0,0.0,0.0,254.0,13.0,0.0,1021.9,0.0,3
29,2023-02-21 05:00:00,3.6,2.4,92.0,0.0,0.0,249.0,13.0,0.0,1021.7,0.0,3
30,2023-02-21 06:00:00,3.8,2.8,93.0,0.0,0.0,248.0,12.2,0.0,1021.3,0.0,3
31,2023-02-21 07:00:00,3.3,2.1,92.0,0.0,0.0,249.0,13.0,0.0,1020.8,0.0,3
32,2023-02-21 08:00:00,4.9,3.9,93.0,0.0,0.0,242.0,13.0,0.0,1021.3,0.0,3
33,2023-02-21 09:00:00,8.0,5.3,83.0,0.0,0.0,257.0,14.0,0.0,1021.3,0.0,3
34,2023-02-21 10:00:00,10.0,6.2,77.0,0.0,0.0,260.0,16.6,0.0,1021.2,0.0,3
35,2023-02-21 11:00:00,11.5,6.2,70.0,0.0,0.0,258.0,15.1,0.0,1020.9,0.0,3
36,2023-02-21 12:00:00,12.1,5.9,66.0,0.0,0.0,258.0,15.8,0.0,1020.6,0.0,2
37,2023-02-21 13:00:00,12.8,5.9,63.0,0.0,0.0,254.0,14.0,0.0,1019.8,0.0,1
38,2023-02-21 14:00:00,13.3,5.9,61.0,0.0,0.0,252.0,13.3,0.0,1018.9,0.0,1
39,2023-02-21 15:00:00,13.3,5.7,60.0,0.0,0.0,251.0,12.6,0.0,1018.4,0.0,3
40,2023-02-21 16:00:00,12.7,5.6,62.0,0.0,0.0,248.0,12.6,0.0,1018.1,0.0,3
41,2023-02-21 17:00:00,10.0,5.8,75.0,0.0,0.0,253.0,11.2,0.0,1018.6,0.0,3
42,2023-02-21 18:00:00,7.5,4.8,83.0,0.0,0.0,250.0,11.2,0.0,1019.3,0.0,3
43,2023-02-21 19:00:00,6.3,4.6,89.0,0.0,0.0,248.0,11.2,0.0,1019.9,0.0,3
44,2023-02-21 20:00:00,4.8,3.9,94.0,0.0,0.0,249.0,11.2,0.0,1020.0,0.0,3
45,2023-02-21 21:00:00,3.6,3.0,96.0,0.0,0.0,258.0,10.1,0.0,1020.3,0.0,3
46,2023-02-21 22:00:00,3.6,3.0,96.0,0.0,0.0,272.0,11.5,0.0,1020.6,0.0,3
47,2023-02-21 23:00:00,4.0,3.6,97.0,0.0,0.0,268.0,10.8,0.0,1020.4,0.0,3
48,2023-02-22 00:00:00,3.1,3.0,99.0,0.0,0.0,272.0,9.7,0.0,1020.3,0.0,3
49,2023-02-22 01:00:00,3.1,3.0,99.0,0.0,0.0,277.0,9.4,0.0,1020.3,0.0,5
50,2023-02-22 02:00:00,3.2,3.2,100.0,0.0,0.0,285.0,8.3,0.0,1020.4,0.0,5
51,2023-02-22 03:00:00,2.8,2.7,99.0,0.0,0.0,280.0,8.3,0.0,1019.6,0.0,5
52,2023-02-22 04:00:00,2.4,2.4,100.0,0.0,0.0,307.0,7.2,0.0,1019.5,0.0,5
53,2023-02-22 05:00:00,2.8,2.8,100.0,0.0,0.0,331.0,5.8,0.0,1019.5,0.0,5
54,2023-02-22 06:00:00,2.6,2.5,99.0,0.0,0.0,316.0,5.8,0.0,1019.6,0.0,5
55,2023-02-22 07:00:00,2.5,2.4,99.0,0.0,0.0,317.0,5.4,0.0,1019.7,0.0,5
56,2023-02-22 08:00:00,2.7,2.4,98.0,0.0,0.0,286.0,5.0,0.0,1020.0,0.0,5
57,2023-02-22 09:00:00,4.7,4.0,95.0,0.0,0.0,233.0,5.4,0.0,1020.2,0.0,5
58,2023-02-22 10:00:00,7.0,4.5,84.0,0.0,0.0,241.0,4.7,0.0,1019.8,0.0,5
59,2023-02-22 11:00:00,9.0,5.4,78.0,0.0,0.0,330.0,4.3,0.0,1019.3,0.0,3
60,2023-02-22 12:00:00,10.9,5.6,70.0,0.0,0.0,320.0,4.7,0.0,1018.4,0.0,3
61,2023-02-22 13:00:00,12.3,5.5,63.0,0.0,0.0,339.0,5.0,0.0,1017.1,0.0,3
62,2023-02-22 14:00:00,13.1,5.3,59.0,0.0,0.0,350.0,5.0,0.0,1016.2,0.0,3
63,2023-02-22 15:00:00,13.4,5.3,58.0,0.0,0.0,348.0,4.7,0.0,1015.6,0.0,3
64,2023-02-22 16:00:00,13.1,6.0,62.0,0.0,0.0,21.0,5.0,0.0,1015.1,0.0,3
65,2023-02-22 17:00:00,11.1,5.2,67.0,0.0,0.0,28.0,7.2,0.0,1015.1,0.0,3
66,2023-02-22 18:00:00,6.8,1.9,71.0,0.0,0.0,253.0,9.4,0.0,1015.5,0.0,3
67,2023-02-22 19:00:00,5.0,2.2,82.0,0.0,0.0,259.0,9.0,0.0,1016.1,0.0,3
68,2023-02-22 20:00:00,4.5,2.4,86.0,0.0,0.0,246.0,9.0,0.0,1016.5,0.0,3
69,2023-02-22 21:00:00,4.3,2.8,90.0,0.0,0.0,260.0,9.0,0.0,1016.8,0.0,3
70,2023-02-22 22:00:00,4.0,2.8,92.0,0.0,0.0,258.0,8.6,0.0,1017.2,0.0,3
71,2023-02-22 23:00:00,3.4,2.2,92.0,0.0,0.0,258.0,6.5,0.0,1016.7,0.0,3
72,2023-02-23 00:00:00,3.0,2.0,93.0,0.0,0.0,238.0,5.8,0.0,1016.8,0.0,3
73,2023-02-23 01:00:00,2.2,1.3,94.0,0.0,0.0,227.0,6.5,0.0,1016.5,0.0,3
74,2023-02-23 02:00:00,1.6,0.7,94.0,0.0,0.0,233.0,7.2,0.0,1016.3,0.0,2
75,2023-02-23 03:00:00,0.8,0.1,95.0,0.0,0.0,245.0,6.1,0.0,1016.0,0.0,3
76,2023-02-23 04:00:00,0.6,-0.1,95.0,0.0,0.0,230.0,5.8,0.0,1015.9,0.0,2
77,2023-02-23 05:00:00,0.0,-0.6,96.0,0.0,0.0,245.0,5.8,0.0,1015.9,0.0,1
78,2023-02-23 06:00:00,-0.3,-1.0,95.0,0.0,0.0,249.0,5.4,0.0,1016.1,0.0,2
79,2023-02-23 07:00:00,0.0,-0.7,95.0,0.0,0.0,293.0,5.0,0.0,1016.1,0.0,2
80,2023-02-23 08:00:00,1.7,0.2,90.0,0.0,0.0,317.0,5.0,0.0,1016.9,0.0,3
81,2023-02-23 09:00:00,4.2,2.1,86.0,0.0,0.0,217.0,3.6,0.0,1017.0,0.0,3
82,2023-02-23 10:00:00,6.2,2.8,79.0,0.0,0.0,66.0,3.6,0.0,1016.9,0.0,3
83,2023-02-23 11:00:00,8.5,3.7,72.0,0.0,0.0,56.0,4.7,0.0,1016.8,0.0,3
84,2023-02-23 12:00:00,9.7,4.1,68.0,0.0,0.0,62.0,5.0,0.0,1016.4,0.0,3
85,2023-02-23 13:00:00,10.5,4.4,66.0,0.0,0.0,65.0,4.7,0.0,1015.7,0.0,3
86,2023-02-23 14:00:00,10.8,4.3,64.0,0.0,0.0,49.0,6.5,0.0,1015.4,0.0,3
87,2023-02-23 15:00:00,11.2,4.4,63.0,0.0,0.0,64.0,6.5,0.0,1015.0,0.0,3
88,2023-02-23 16:00:00,11.2,4.9,65.0,0.0,0.0,78.0,6.5,0.0,1014.8,0.0,3
89,2023-02-23 17:00:00,9.6,5.2,74.0,0.0,0.0,90.0,6.8,0.0,1014.6,0.0,3
90,2023-02-23 18:00:00,7.2,3.8,79.0,0.0,0.0,69.0,6.8,0.0,1015.0,0.0,3
91,2023-02-23 19:00:00,5.3,3.3,87.0,0.0,0.0,286.0,6.8,0.0,1015.4,0.0,2
92,2023-02-23 20:00:00,3.8,2.5,91.0,0.0,0.0,302.0,6.8,0.0,1015.7,0.0,2
93,2023-02-23 21:00:00,2.5,1.6,94.0,0.0,0.0,290.0,7.6,0.0,1015.9,0.0,1
94,2023-02-23 22:00:00,2.0,1.3,95.0,0.0,0.0,270.0,9.0,0.0,1016.3,0.0,5
95,2023-02-23 23:00:00,2.3,1.4,94.0,0.0,0.0,249.0,8.6,0.0,1016.4,0.0,5
96,2023-02-24 00:00:00,1.8,1.2,96.0,0.0,0.0,274.0,8.3,0.0,1016.3,0.0,5
97,2023-02-24 01:00:00,1.5,1.1,97.0,0.0,0.0,318.0,6.5,0.0,1015.9,0.0,5
98,2023-02-24 02:00:00,2.1,1.4,95.0,0.0,0.0,307.0,7.2,0.0,1015.4,0.0,5
99,2023-02-24 03:00:00,2.5,1.6,94.0,0.0,0.0,312.0,7.6,0.0,1014.9,0.0,5
100,2023-02-24 04:00:00,2.9,2.0,94.0,0.0,0.0,323.0,6.8,0.0,1014.3,0.0,5
101,2023-02-24 05:00:00,3.4,2.4,93.0,0.0,0.0,320.0,7.6,0.0,1014.0,0.0,5
102,2023-02-24 06:00:00,3.0,2.1,94.0,0.0,0.0,271.0,8.3,0.0,1014.1,0.0,5
103,2023-02-24 07:00:00,3.3,2.3,93.0,0.0,0.0,290.0,8.3,0.0,1013.6,0.0,5
104,2023-02-24 08:00:00,4.0,3.0,93.0,0.0,0.0,354.0,8.6,0.0,1013.8,0.0,3
105,2023-02-24 09:00:00,6.6,4.1,84.0,0.0,0.0,336.0,13.3,0.0,1013.5,0.0,3
106,2023-02-24 10:00:00,8.3,4.9,79.0,0.0,0.0,304.0,16.6,0.0,1012.9,0.0,3
107,2023-02-24 11:00:00,9.5,5.3,75.0,0.0,0.0,278.0,18.4,0.0,1012.6,0.0,3
108,2023-02-24 12:00:00,10.6,5.6,71.0,0.0,0.0,260.0,19.8,0.0,1011.7,0.0,3
109,2023-02-24 13:00:00,11.0,5.3,68.0,0.0,0.0,257.0,20.5,0.0,1010.5,0.0,3
110,2023-02-24 14:00:00,11.6,4.8,63.0,0.0,0.0,253.0,22.3,0.0,1009.4,0.0,3
111,2023-02-24 15:00:00,11.6,5.0,64.0,0.0,0.0,250.0,20.9,0.0,1008.6,0.0,3
112,2023-02-24 16:00:00,11.2,4.6,64.0,0.0,0.0,250.0,18.4,0.0,1008.0,0.0,3
113,2023-02-24 17:00:00,10.1,4.9,70.0,0.0,0.0,251.0,13.3,0.0,1007.4,0.0,3
114,2023-02-24 18:00:00,8.4,4.8,78.0,0.0,0.0,251.0,11.5,0.0,1007.5,0.0,3
115,2023-02-24 19:00:00,8.1,5.2,82.0,0.0,0.0,253.0,10.8,0.0,1007.7,0.0,3
116,2023-02-24 20:00:00,7.7,5.5,86.0,0.0,0.0,245.0,10.8,0.0,1007.4,0.0,3
117,2023-02-24 21:00:00,7.3,5.3,87.0,0.0,0.0,230.0,12.6,0.0,1007.0,0.0,3
118,2023-02-24 22:00:00,6.9,4.9,87.0,0.0,0.0,221.0,13.3,0.0,1006.6,0.0,3
119,2023-02-24 23:00:00,7.0,4.7,85.0,0.0,0.0,230.0,14.0,0.0,1006.0,0.0,3
120,2023-02-25 00:00:00,6.2,4.4,88.0,0.0,0.0,224.0,12.6,0.0,1005.4,0.0,3
121,2023-02-25 01:00:00,5.8,4.3,90.0,0.0,0.0,221.0,13.3,0.0,1004.5,0.0,3
122,2023-02-25 02:00:00,6.4,4.7,89.0,0.0,0.0,234.0,14.4,0.0,1003.3,0.0,3
123,2023-02-25 03:00:00,7.4,5.2,86.0,0.0,0.0,261.0,16.9,0.0,1002.1,0.0,3
124,2023-02-25 04:00:00,7.7,5.7,87.0,0.0,0.0,281.0,18.7,0.0,1001.2,0.0,3
125,2023-02-25 05:00:00,7.6,5.7,88.0,0.0,0.0,283.0,18.0,0.0,1000.8,0.0,3
126,2023-02-25 06:00:00,7.2,5.5,89.0,0.1,0.0,265.0,18.7,0.0,1000.8,0.0,7
127,2023-02-25 07:00:00,6.4,5.2,92.0,0.0,0.0,345.0,13.0,0.0,1001.1,0.0,3
128,2023-02-25 08:00:00,6.3,5.6,95.0,0.4,0.0,316.0,11.9,0.0,1001.9,0.0,8
129,2023-02-25 09:00:00,6.7,5.6,93.0,0.3,0.0,237.0,11.2,0.0,1002.4,0.0,8
130,2023-02-25 10:00:00,7.4,6.5,94.0,0.4,0.0,202.0,11.2,0.0,1002.3,0.0,8
131,2023-02-25 11:00:00,8.4,7.2,92.0,0.3,0.0,216.0,10.8,0.0,1002.3,0.0,8
132,2023-02-25 12:00:00,9.8,7.9,88.0,0.0,0.0,263.0,13.0,0.0,1001.1,0.0,3
133,2023-02-25 13:00:00,10.0,7.8,86.0,0.5,0.0,286.0,13.7,0.0,1000.6,0.0,8
134,2023-02-25 14:00:00,10.6,8.0,84.0,0.2,0.0,9.0,11.9,0.0,1000.1,0.0,17
135,2023-02-25 15:00:00,9.9,7.7,86.0,1.4,0.0,43.0,8.6,0.0,1000.0,0.0,9
136,2023-02-25 16:00:00,9.3,7.6,89.0,0.8,0.0,89.0,7.9,0.0,1000.1,0.0,17
137,2023-02-25 17:00:00,7.5,5.8,89.0,1.8,0.0,108.0,14.8,0.0,1001.0,0.0,9
138,2023-02-25 18:00:00,5.1,4.1,93.0,3.2,0.0,96.0,12.2,0.0,1002.0,0.0,9
139,2023-02-25 19:00:00,5.2,4.8,97.0,2.5,0.0,42.0,10.4,0.0,1002.8,0.0,9
140,2023-02-25 20:00:00,5.7,4.7,93.0,1.7,0.0,66.0,14.0,0.0,1003.1,0.0,9
141,2023-02-25 21:00:00,4.4,3.8,96.0,1.4,0.0,87.0,12.6,0.0,1003.9,0.0,9
142,2023-02-25 22:00:00,4.6,4.0,96.0,1.2,0.0,86.0,12.6,0.0,1004.2,0.0,9
143,2023-02-25 23:00:00,3.1,3.0,99.0,2.0,0.0,97.0,12.6,0.0,1004.9,0.0,9
144,2023-02-26 00:00:00,2.3,2.3,100.0,1.4,0.0,116.0,13.0,0.0,1005.6,0.0,9
145,2023-02-26 01:00:00,1.8,1.8,100.0,1.0,0.0,116.0,14.4,0.0,1005.9,0.0,9
146,2023-02-26 02:00:00,1.7,1.7,100.0,0.9,0.0,103.0,13.7,0.0,1006.1,0.0,8
147,2023-02-26 03:00:00,1.7,1.4,98.0,0.8,0.0,79.0,11.9,0.0,1005.5,0.0,8
148,2023-02-26 04:00:00,1.4,1.3,99.0,0.6,0.0,87.0,12.6,0.0,1005.9,0.0,12
149,2023-02-26 05:00:00,1.2,0.8,97.0,0.7,0.0,88.0,15.1,0.0,1006.4,0.0,12
150,2023-02-26 06:00:00,1.0,0.3,95.0,0.6,0.0,92.0,15.1,0.0,1006.7,0.0,12
151,2023-02-26 07:00:00,0.8,-0.1,94.0,0.4,0.0,96.0,15.5,0.0,1007.5,0.0,12
152,2023-02-26 08:00:00,1.0,-0.5,90.0,0.4,0.0,93.0,14.8,0.0,1008.1,0.0,12
153,2023-02-26 09:00:00,1.4,-0.8,85.0,0.1,0.0,101.0,14.0,0.0,1008.7,0.0,12
154,2023-02-26 10:00:00,2.3,-1.7,75.0,0.0,0.0,99.0,13.3,0.0,1008.8,0.0,3
155,2023-02-26 11:00:00,3.2,-3.2,63.0,0.1,0.0,82.0,18.4,0.0,1009.0,0.0,12
156,2023-02-26 12:00:00,3.8,-6.2,48.0,0.0,0.0,66.0,20.9,0.0,1009.3,0.0,3
157,2023-02-26 13:00:00,2.9,-5.0,56.0,0.0,0.0,70.0,22.3,0.0,1009.1,0.0,3
158,2023-02-26 14:00:00,2.9,-5.5,54.0,0.0,0.0,67.0,21.6,0.0,1009.5,0.0,3
159,2023-02-26 15:00:00,2.7,-5.4,55.0,0.0,0.0,67.0,19.1,0.0,1009.8,0.0,3
160,2023-02-26 16:00:00,2.5,-5.2,57.0,0.0,0.0,72.0,18.0,0.0,1010.0,0.0,3
161,2023-02-26 17:00:00,2.1,-4.9,60.0,0.0,0.0,82.0,18.0,0.0,1011.0,0.0,3
162,2023-02-26 18:00:00,1.5,-4.0,67.0,0.2,0.0,89.0,16.9,0.0,1012.4,0.0,14
163,2023-02-26 19:00:00,1.1,-3.6,71.0,0.2,0.0,96.0,17.3,0.0,1013.5,0.0,14
164,2023-02-26 20:00:00,0.7,-3.6,73.0,0.3,0.0,94.0,17.6,0.0,1014.0,0.0,15
165,2023-02-26 21:00:00,0.5,-3.8,73.0,0.3,0.0,94.0,17.6,0.0,1014.5,0.0,15
166,2023-02-26 22:00:00,0.4,-4.2,71.0,0.2,0.0,85.0,16.9,0.0,1015.2,0.0,14
167,2023-02-26 23:00:00,-0.3,-4.4,74.0,0.0,0.0,101.0,14.8,0.0,1016.4,0.0,3
168,2023-02-27 00:00:00,-0.5,-4.7,73.0,0.1,0.0,105.0,13.7,0.0,1017.2,0.0,14
169,2023-02-27 01:00:00,-0.8,-5.0,73.0,0.0,0.0,108.0,13.0,0.0,1017.6,0.0,3
170,2023-02-27 02:00:00,-1.2,-5.4,73.0,0.0,0.0,108.0,12.2,0.0,1018.1,0.0,3
171,2023-02-27 03:00:00,-1.5,-5.7,73.0,0.0,0.0,120.0,11.9,0.0,1018.3,0.0,3
172,2023-02-27 04:00:00,-0.3,-6.7,62.0,0.0,0.0,126.0,12.2,0.0,1018.9,0.0,3
173,2023-02-27 05:00:00,-0.6,-7.0,62.0,0.0,0.0,130.0,12.6,0.0,1019.6,0.0,3
174,2023-02-27 06:00:00,-0.7,-7.1,62.0,0.0,0.0,112.0,13.7,0.0,1020.2,0.0,3
175,2023-02-27 07:00:00,-0.7,-7.1,62.0,0.0,0.0,113.0,13.0,0.0,1020.8,0.0,3
176,2023-02-27 08:00:00,-0.4,-6.8,62.0,0.0,0.0,112.0,12.2,0.0,1021.4,0.0,3
177,2023-02-27 09:00:00,1.1,-7.4,53.0,0.0,0.0,95.0,16.2,0.0,1021.6,0.0,3
178,2023-02-27 10:00:00,2.0,-7.3,50.0,0.0,0.0,84.0,17.3,0.0,1021.6,0.0,3
179,2023-02-27 11:00:00,3.2,-7.3,46.0,0.0,0.0,85.0,20.9,0.0,1021.6,0.0,3
180,2023-02-27 12:00:00,3.8,-7.1,45.0,0.0,0.0,85.0,21.2,0.0,1021.5,0.0,3
181,2023-02-27 13:00:00,4.6,-6.9,43.0,0.0,0.0,81.0,22.0,0.0,1020.7,0.0,3
182,2023-02-27 14:00:00,4.6,-6.3,45.0,0.0,0.0,84.0,21.6,0.0,1021.0,0.0,3
183,2023-02-27 15:00:00,4.1,-6.5,46.0,0.0,0.0,86.0,19.1,0.0,1021.1,0.0,3
184,2023-02-27 16:00:00,3.7,-6.6,47.0,0.0,0.0,88.0,17.6,0.0,1021.2,0.0,3
185,2023-02-27 17:00:00,2.9,-6.5,50.0,0.0,0.0,93.0,15.1,0.0,1021.8,0.0,3
186,2023-02-27 18:00:00,2.0,-6.6,53.0,0.0,0.0,94.0,15.1,0.0,1022.8,0.0,3
187,2023-02-27 19:00:00,1.9,-6.7,53.0,0.0,0.0,98.0,15.5,0.0,1023.9,0.0,3
188,2023-02-27 20:00:00,1.4,-6.2,57.0,0.0,0.0,90.0,15.8,0.0,1024.5,0.0,3
189,2023-02-27 21:00:00,0.9,-6.0,60.0,0.0,0.0,94.0,14.8,0.0,1025.2,0.0,3
190,2023-02-27 22:00:00,0.6,-5.8,62.0,0.0,0.0,90.0,13.7,0.0,1025.8,0.0,3
191,2023-02-27 23:00:00,0.5,-5.9,62.0,0.0,0.0,87.0,12.6,0.0,1026.0,0.0,3
192,2023-02-28 00:00:00,-0.1,-5.3,68.0,0.0,0.0,82.0,11.9,0.0,1026.5,0.0,3
193,2023-02-28 01:00:00,-0.1,-5.3,68.0,0.0,0.0,82.0,11.5,0.0,1026.4,0.0,3
194,2023-02-28 02:00:00,-0.2,-5.6,67.0,0.0,0.0,92.0,11.5,0.0,1026.4,0.0,3
195,2023-02-28 03:00:00,-0.2,-5.6,67.0,0.0,0.0,83.0,11.5,0.0,1026.2,0.0,3
196,2023-02-28 04:00:00,-0.2,-5.4,68.0,0.0,0.0,76.0,11.9,0.0,1026.2,0.0,3
197,2023-02-28 05:00:00,-0.1,-5.1,69.0,0.0,0.0,78.0,11.9,0.0,1026.4,0.0,3
198,2023-02-28 06:00:00,-0.2,-4.8,71.0,0.0,0.0,78.0,13.0,0.0,1026.4,0.0,3
199,2023-02-28 07:00:00,-0.2,-4.5,73.0,0.0,0.0,78.0,13.3,0.0,1026.9,0.0,3
200,2023-02-28 08:00:00,0.0,-4.3,73.0,0.0,0.0,81.0,14.0,0.0,1027.4,0.0,3
201,2023-02-28 09:00:00,0.3,-4.2,72.0,0.0,0.0,77.0,15.5,0.0,1027.6,0.0,3
202,2023-02-28 10:00:00,1.1,-4.0,69.0,0.0,0.0,79.0,17.3,0.0,1027.6,0.0,3
203,2023-02-28 11:00:00,1.9,-4.0,65.0,0.0,0.0,82.0,17.3,0.0,1027.7,0.0,3
204,2023-02-28 12:00:00,2.9,-3.7,62.0,0.0,0.0,83.0,16.9,0.0,1027.3,0.0,3
205,2023-02-28 13:00:00,3.4,-3.6,60.0,0.0,0.0,84.0,16.6,0.0,1026.6,0.0,3
206,2023-02-28 14:00:00,3.8,-3.5,59.0,0.0,0.0,83.0,16.9,0.0,1025.9,0.0,3
207,2023-02-28 15:00:00,3.9,-3.4,59.0,0.0,0.0,86.0,16.9,0.0,1025.3,0.0,3
208,2023-02-28 16:00:00,3.6,-3.0,62.0,0.0,0.0,89.0,16.9,0.0,1025.6,0.0,3
209,2023-02-28 17:00:00,3.0,-3.1,64.0,0.0,0.0,88.0,15.1,0.0,1025.6,0.0,3
210,2023-02-28 18:00:00,2.4,-3.1,67.0,0.0,0.0,86.0,13.7,0.0,1026.1,0.0,3
211,2023-02-28 19:00:00,2.2,-3.1,68.0,0.0,0.0,86.0,13.7,0.0,1026.7,0.0,3
212,2023-02-28 20:00:00,2.2,-3.3,67.0,0.0,0.0,86.0,13.7,0.0,1027.0,0.0,3
213,2023-02-28 21:00:00,1.7,-2.8,72.0,0.0,0.0,84.0,12.2,0.0,1026.9,0.0,3
214,2023-02-28 22:00:00,1.8,-2.7,72.0,0.0,0.0,72.0,12.2,0.0,1026.8,0.0,3
215,2023-02-28 23:00:00,1.6,-2.5,74.0,0.0,0.0,76.0,12.2,0.0,1026.6,0.0,3
216,2023-03-01 00:00:00,1.5,-2.6,74.0,0.0,0.0,76.0,11.9,0.0,1026.6,0.0,3
217,2023-03-01 01:00:00,1.4,-2.7,74.0,0.0,0.0,81.0,11.9,0.0,1026.2,0.0,3
218,2023-03-01 02:00:00,1.4,-3.1,72.0,0.0,0.0,78.0,11.2,0.0,1025.4,0.0,3
219,2023-03-01 03:00:00,1.1,-3.2,73.0,0.0,0.0,115.0,12.2,0.0,1025.1,0.0,3
220,2023-03-01 04:00:00,1.1,-3.2,73.0,0.0,0.0,96.0,13.0,0.0,1024.8,0.0,3
221,2023-03-01 05:00:00,1.1,-3.4,72.0,0.0,0.0,106.0,12.2,0.0,1024.4,0.0,3
222,2023-03-01 06:00:00,1.3,-3.6,70.0,0.0,0.0,122.0,11.9,0.0,1024.3,0.0,3
